iata,name,city,country,region,lat,lon,size
ISP,Long Island MacArthur Airport,Islip,US,US-NY,40.796324,-73.101703,medium
IST,İstanbul Airport,Istanbul,TR,TR-34,41.274874,28.732136,large
ISU,Jalal Talabani International Airport,Sulaymaniyah,IQ,IQ-SW,35.560487,45.315137,medium
ITB,Itaituba Airport,Itaituba,BR,BR-PA,-4.242131,-56.000651,medium
ITH,Ithaca Tompkins Regional Airport,Ithaca,US,US-NY,42.49100112915039,-76.4583969116211,medium
ITM,Osaka Itami International Airport,Osaka,JP,JP-27,34.780853,135.440829,large
ITO,Hilo International Airport,Hilo,US,US-HI,19.72135,-155.045428,medium
ITU,Iturup Airport,Kurilsk,RU,RU-SAK,45.256389,147.95549,small
IUE,Niue International Airport,Alofi,NU,NU-U-A,-19.080109,-169.923493,medium
IVC,Invercargill Airport,Invercargill,NZ,NZ-STL,-46.41239929199219,168.31300354003906,medium
IVL,Ivalo Airport,Ivalo,FI,FI-10,68.6073,27.4053,large
IWA,Ivanovo South Airport,Ivanovo,RU,RU-IVA,56.93939971923828,40.940799713134766,medium
IWD,Gogebic Iron County Airport,Ironwood,US,US-MI,46.525298,-90.131578,small
IWJ,Iwami Airport,Masuda,JP,JP-32,34.676399231,131.789993286,medium
IWK,Iwakuni Kintaikyo Airport,Iwakuni,JP,JP-35,34.146333,132.247238,medium
IXA,Agartala - Maharaja Bir Bikram Airport,Agartala,IN,IN-TR,23.886999,91.240402,medium
IXB,Bagdogra Airport,Siliguri,IN,IN-WB,26.6812,88.328598,large
IXC,Shaheed Bhagat Singh International Airport,Chandigarh,IN,IN-CH,30.6735,76.788498,large
IXD,Prayagraj Airport,Allahabad,IN,IN-UP,25.4401,81.733902,medium
IXE,Mangaluru International Airport,Mangaluru,IN,IN-KA,12.95471,74.886812,large
IXG,Belagavi Airport,Belgaum,IN,IN-KA,15.8593,74.618301,medium
IXI,Lilabari North Lakhimpur Airport,Lilabari,IN,IN-AS,27.295682,94.097266,medium
IXJ,Jammu Airport,Jammu,IN,IN-JK,32.688849,74.838152,medium
IXK,Keshod Airport,Keshod,IN,IN-GJ,21.317101,70.270401,medium
IXL,Leh Kushok Bakula Rimpochee Airport,Leh,IN,IN-LA,34.135899,77.546501,medium
IXM,Madurai Airport,Madurai,IN,IN-TN,9.83450984955,78.09339904790001,medium
IXP,Pathankot Airport,Pathankot,IN,IN-PB,32.233611,75.634444,medium
IXR,Birsa Munda Airport,Ranchi,IN,IN-JH,23.314300537100003,85.3217010498,medium
IXS,Silchar Airport,Silchar,IN,IN-AS,24.9129009247,92.97869873050001,medium
IXU,Aurangabad Airport,Aurangabad,IN,IN-MM,19.862875,75.396312,medium
IXY,Kandla Airport,Kandla,IN,IN-GJ,23.1127,70.100304,medium
IXZ,Veer Savarkar International Airport / INS Utkrosh,Port Blair,IN,IN-AN,11.640194,92.72902,large
IZA,Presidente Itamar Franco Airport,Juiz de Fora,BR,BR-MG,-21.513086,-43.173069,medium
IZO,Izumo Enmusubi Airport,Izumo,JP,JP-32,35.413601,132.889999,medium
IZT,General Antonio Cárdenas Rodríguez National Airport / Ixtepec Air Base,Ixtepec,MX,MX-OAX,16.445961,-95.093708,medium
JAC,Jackson Hole Airport,Jackson,US,US-WY,43.6073,-110.737999,medium
JAE,Shumba Airport,Jaén,PE,PE-CAJ,-5.59248,-78.774002,medium
JAF,Jaffna International Airport,Jaffna,LK,LK-4,9.79233,80.070099,large
JAI,Jaipur International Airport,Jaipur,IN,IN-RJ,26.8242,75.812202,large
JAN,Jackson-Medgar Wiley Evers International Airport,Jackson,US,US-MS,32.311199,-90.075897,medium
JAU,Francisco Carle Airport,Jauja,PE,PE-JUN,-11.7831001282,-75.47339630130001,medium
JAV,Ilulissat Airport,Ilulissat,GL,GL-AV,69.243202,-51.057098,medium
JAX,Jacksonville International Airport,Jacksonville,US,US-FL,30.492469,-81.687813,large
JBB,Notohadinegoro Airport,Jember,ID,ID-JI,-8.242494,113.693476,small
JBK,Qitai Jiangbulake Airport,Qitai,CN,CN-65,44.166086,89.55014,small
JBQ,La Isabela International Airport,La Isabela,DO,DO-01,18.572500228881836,-69.98560333251953,medium
JBR,Jonesboro Municipal Airport,Jonesboro,US,US-AR,35.83169937133789,-90.64640045166016,medium
JCK,Julia Creek Airport,,AU,AU-QLD,-20.66830062866211,141.72300720214844,small
JCL,České Budějovice South Bohemian Airport,České Budějovice,CZ,CZ-JC,48.948171,14.42832,large
JDF,Francisco de Assis Airport,Juiz de Fora,BR,BR-MG,-21.791482,-43.386072,medium
JDH,Jodhpur Airport,Jodhpur,IN,IN-RJ,26.251100540161133,73.04889678955078,medium
JDO,Orlando Bezerra de Menezes Airport,Juazeiro do Norte,BR,BR-CE,-7.21932,-39.269096,small
JDZ,Jingdezhen Luojia Airport,Jingdezhen,CN,CN-36,29.3386,117.176003,medium
JED,King Abdulaziz International Airport,Jeddah,SA,SA-02,21.680241,39.157436,large
JEE,Jérémie Airport,Carrefour Sanon,HT,HT-GA,18.663099,-74.170303,medium
JEG,Aasiaat Airport,Aasiaat,GL,GL-QK,68.721802,-52.784698,medium
JEJ,Jeh Airport,Ailinglapalap Atoll,MH,MH-ALL,7.565350055690001,168.962005615,small
JER,Jersey Airport,St. Peter,JE,JE-U-A,49.207901,-2.19551,medium
JFK,John F. Kennedy International Airport,New York,US,US-NY,40.639447,-73.779317,large
JFR,Paamiut Airport,Paamiut,GL,GL-SE,62.014736,-49.670937,small
JGA,Jamnagar Airport,Jamnagar,IN,IN-GJ,22.465499877929688,70.01260375976562,medium
JGB,Jagdalpur Airport,Jagdalpur,IN,IN-CT,19.074301,82.036797,small
JGD,Daxing'anling Elunchun Airport,Jiagedaqi,CN,CN-23,50.371389,124.1175,medium
JGN,Jiayuguan International Airport,Jiayuguan,CN,CN-62,39.859052,98.339344,large
JGS,Jinggangshan Airport,Ji'an,CN,CN-36,26.856899,114.737,medium
JHB,Senai International Airport,Johor Bahru,MY,MY-01,1.64131,103.669998,large
JHG,Xishuangbanna Gasa International Airport,Jinghong (Gasa),CN,CN-53,21.974648,100.762224,large
JHM,Kapalua Airport,Lahaina,US,US-HI,20.9629,-156.673004,medium
JHS,Sisimiut Airport,Sisimiut,GL,GL-QA,66.951302,-53.729301,medium
JIB,Djibouti-Ambouli Airport,Djibouti City,DJ,DJ-DJ,11.5473,43.1595,large
JIC,Jinchang Jinchuan Airport,Jinchang,CN,CN-62,38.542222,102.348333,medium
JIJ,Gerad Wilwal International Airport,Jijiga,ET,ET-SO,9.331907,42.911811,large
JIK,Ikaria Airport,Ikaria Island,GR,GR-K,37.6827011108,26.3470993042,small
JIM,Jimma Airport,Jimma,ET,ET-OR,7.66609001159668,36.81660079956055,medium
JIO,Jos Orno Imsula Airport,Tiakur,ID,ID-MA,-8.140683,127.909669,small
JIQ,Qianjiang Wulingshan Airport,Qianjiang,CN,CN-50,29.5133333333,108.831111111,medium
JIU,Jiujiang Lushan Airport,Jiujiang,CN,CN-36,29.476944,115.801111,small
JJD,Comandante Ariston Pessoa Airport,Cruz,BR,BR-CE,-2.906425,-40.357338,medium
JJG,Humberto Ghizzo Bortoluzzi Regional Airport,Jaguaruna,BR,BR-SC,-28.6753,-49.0596,small
JJM,Mulika Lodge Airport,Meru-Kinna,KE,KE-12,0.165083,38.195141,small
JJN,Quanzhou Jinjiang International Airport,Quanzhou,CN,CN-35,24.795855,118.588599,large
JJU,Qaqortoq Airport,Qaqortoq,GL,GL-KU,60.76383,-46.065001,medium
JKG,Jönköping Airport,Jönköping,SE,SE-F,57.757598876953125,14.068699836730957,medium
JKH,Chios Island National Airport,Chios Island,GR,GR-K,38.34320068359375,26.140600204467773,medium
JKL,Kalymnos Airport,Kalymnos Island,GR,GR-L,36.9632987976,26.9405994415,small
JKR,Janakpur Airport,Janakpur,NP,NP-P2,26.708799,85.922401,medium
JLG,Jalgaon Airport,Jalgaon,IN,IN-MM,20.962678,75.627492,small
JLN,Joplin Regional Airport,Joplin,US,US-MO,37.151798,-94.498299,medium
JLR,Jabalpur Airport,Jabalpur,IN,IN-MP,23.177799,80.052002,medium
JMJ,Lancang Jingmai Airport,Pu'er (Lancang),CN,CN-53,22.417733,99.784012,medium
JMK,Mykonos Island National Airport,Mykonos,GR,GR-L,37.435101,25.348101,medium
JMO,Jomsom Airport,Jomsom,NP,NP-P4,28.780426,83.723,small
JMS,Jamestown Regional Airport,Jamestown,US,US-ND,46.92969894,-98.67819977,medium
JMU,Jiamusi Songjiang International Airport,Jiamusi,CN,CN-23,46.842793,130.46426,medium
JNB,O.R. Tambo International Airport,Johannesburg,ZA,ZA-GT,-26.140081,28.246801,large
JNG,Jining Da'an Airport,Jining,CN,CN-37,35.647358,116.743269,medium
JNH,Jiaxing Nanhu Airport,"Xiuzhou, Hangzhou",CN,CN-33,30.698056,120.663056,medium
JNU,Juneau International Airport,Juneau,US,US-AK,58.354935,-134.574416,medium
JNX,Naxos Island National Airport,Naxos,GR,GR-L,37.0811,25.368099,small
JNZ,Jinzhou Bay Airport,Jinzhou (Linghai),CN,CN-21,40.936032,121.277114,medium
JOE,Joensuu Airport,Joensuu,FI,FI-13,62.658815,29.619398,medium
JOG,Adisutjipto International Airport,Yogyakarta,ID,ID-YO,-7.78818,110.431999,medium
JOI,Lauro Carneiro de Loyola Airport,Joinville,BR,BR-SC,-26.224501,-48.797401,medium
JOL,Jolo Airport,Jolo,PH,PH-SLU,6.05367,121.011002,medium
JOS,Yakubu Gowon Airport,Jos,NG,NG-PL,9.639829635620117,8.869050025939941,medium
JPA,Presidente Castro Pinto International Airport,João Pessoa,BR,BR-PB,-7.148691,-34.950554,large
JPE,Nagib Demachki Airport,Paragominas,BR,BR-PA,-3.019798,-47.316474,small
JPR,Ji-Paraná Airport,Ji-Paraná,BR,BR-RO,-10.870743,-61.846675,small
JQA,Qaarsut Airport,Uummannaq,GL,GL-AV,70.7342,-52.696201,small
JRG,Jharsuguda Airport,,IN,IN-OR,21.9135,84.0504,small
JRH,Jorhat Airport,Jorhat,IN,IN-AS,26.730456,94.175416,medium
JRO,Kilimanjaro International Airport,Arusha,TZ,TZ-01,-3.427049,37.07353,large
JSA,Jaisalmer Airport,,IN,IN-RJ,26.8887,70.864998,medium
JSH,Sitia Airport,Crete Island,GR,GR-M,35.21609878540039,26.101299285888672,medium
JSI,Skiathos Island National Airport,Skiathos,GR,GR-E,39.177101,23.5037,medium
JSJ,Jiansanjiang Shidi Airport,Jiansanjiang,CN,CN-23,47.108248,132.65792,medium
JSK,Jask Airport,Bandar-e-Jask,IR,IR-22,25.654757,57.801718,small
JSR,Jessore Airport,Jashore (Jessore),BD,BD-D,23.1838,89.160797,medium
JST,John Murtha Johnstown Cambria County Airport,Johnstown,US,US-PA,40.31610107421875,-78.83390045166016,medium
JSU,Maniitsoq Airport,Maniitsoq,GL,GL-QA,65.412498,-52.9394,small
JSY,Syros Airport,Syros Island,GR,GR-L,37.4227981567,24.950899124099998,small
JTC,Bauru/Arealva–Moussa Nakhal Tobias State Airport,Bauru,BR,BR-SP,-22.160755,-49.070325,medium
JTR,Santorini International Airport,Santorini Island,GR,GR-L,36.400045,25.478638,large
JTY,Astypalaia Airport,Astypalaia Island,GR,GR-L,36.5798988342,26.3757991791,small
JUB,Juba International Airport,Juba,SS,SS-EC,4.87201,31.601101,large
JUH,Chizhou Jiuhuashan Airport,Chizhou,CN,CN-34,30.7403,117.6856,small
JUI,Juist Airport,Juist,DE,DE-NI,53.681421,7.056398,small
JUJ,Gobernador Horacio Guzman International Airport,San Salvador de Jujuy,AR,AR-Y,-24.392799,-65.097801,large
JUL,Inca Manco Capac International Airport,Juliaca,PE,PE-PUN,-15.467689,-70.15653,large
JUM,Jumla Airport,Jumla,NP,NP-P6,29.2742,82.193298,small
JUV,Upernavik Airport,Upernavik,GL,GL-AV,72.790199,-56.1306,small
JUZ,Quzhou Airport,Quzhou (Kezheng),CN,CN-33,28.96613,118.898793,medium
JXA,Jixi Xingkaihu Airport,Jixi,CN,CN-23,45.293,131.193,medium
JYV,Jyväskylä Airport,Jyväskylän Maalaiskunta,FI,FI-08,62.399502,25.678301,medium
JZH,Jiuzhai Huanglong Airport,Ngawa (Songpan),CN,CN-51,32.853333,103.682222,medium
KAA,Kasama Airport,Kasama,ZM,ZM-05,-10.210169,31.123045,small
KAB,Kariba Airport,Kariba,ZW,ZW-MW,-16.5198,28.885,medium
KAC,Qamishli International Airport,Qamishli,SY,SY-HA,37.020599,41.191399,medium
KAD,Kaduna International Airport,Kaduna,NG,NG-KD,10.696,7.32011,large
KAI,Kaieteur Airport,Kaieteur Falls,GY,GY-PT,5.177349,-59.48898,medium
KAJ,Kajaani Airport,Kajaani,FI,FI-05,64.2855,27.6924,medium
KAL,Kaltag Airport,Kaltag,US,US-AK,64.31864,-158.74197,small
KAN,Mallam Aminu Kano International Airport,Kano,NG,NG-KN,12.045613,8.523566,large
KAO,Kuusamo Airport,Kuusamo,FI,FI-14,65.987602,29.239401,medium
KAT,Kaitaia Airport,Awanui,NZ,NZ-NTL,-35.069837,173.287053,medium
KAW,Kawthoung Airport,Kawthoung,MM,MM-05,10.049300193786621,98.53800201416016,medium
KAX,Kalbarri Airport,Kalbarri,AU,AU-WA,-27.692813,114.259169,small
KBC,Birch Creek Airport,Birch Creek,US,US-AK,66.2740020752,-145.824005127,small
KBL,Kabul International Airport,Kabul,AF,AF-KAB,34.565899,69.212303,large
KBR,Sultan Ismail Petra Airport,Kota Baharu,MY,MY-03,6.1668500900268555,102.29299926757812,medium
KBU,Gusti Syamsir Alam Airport,Stagen,ID,ID-KS,-3.294796,116.163815,small
KBV,Krabi International Airport,Krabi,TH,TH-81,8.095591,98.988955,large
KCA,Kuqa Qiuci Airport,Kuqa,CN,CN-65,41.677856,82.872917,small
KCG,Chignik Airport,Chignik,US,US-AK,56.311501,-158.373001,small
KCH,Kuching International Airport,Kuching,MY,MY-13,1.487364,110.352859,large
KCM,Kahramanmaraş Airport,Kahramanmaraş,TR,TR-46,37.5388259888,36.9535217285,medium
KCQ,Chignik Lake Airport,Chignik Lake,US,US-AK,56.255001,-158.774994,small
KCT,Koggala Airport,Galle,LK,LK-3,5.993680000305176,80.32029724121094,medium
KCY,Krasnoyarsk Cheremshanka Airport,Krasnoyarsk,RU,RU-KYA,56.177584,92.545881,medium
KCZ,Kochi Ryoma Airport,Nankoku,JP,JP-39,33.545217,133.670166,large
KDD,Khuzdar Airport,Khuzdar,PK,PK-BA,27.790599823,66.6473007202,small
KDH,Ahmad Shah Baba International Airport,Kandahar,AF,AF-KAN,31.505769,65.847963,large
KDI,Haluoleo Airport,Kendari,ID,ID-SG,-4.08161,122.417999,small
KDL,Kärdla Airport,Kärdla,EE,EE-39,58.99079895019531,22.830699920654297,medium
KDM,Kaadedhdhoo Airport,Huvadhu Atoll,MV,MV-28,0.488131,72.996902,medium
KDO,Kadhdhoo Airport,Kadhdhoo,MV,MV-05,1.8591699600219727,73.52189636230469,medium
KDU,Skardu International Airport,Skardu,PK,PK-GB,35.33866,75.538648,large
KDV,Vunisea Airport,Vunisea,FJ,FJ-E,-19.058099746699998,178.156997681,small
KEB,Nanwalek Airport,Nanwalek,US,US-AK,59.3521,-151.925003,small
KEF,Keflavik International Airport,Reykjavík,IS,IS-2,63.985001,-22.6056,large
KEJ,Alexei Leonov Kemerovo International Airport,Kemerovo,RU,RU-KEM,55.2701,86.107201,large
KEM,Kemi-Tornio Airport,Kemi / Tornio,FI,FI-10,65.778701782227,24.582099914551,medium
KEP,Nepalgunj Airport,Nepalgunj,NP,NP-P5,28.1036,81.667,medium
KER,Ayatollah Hashemi Rafsanjani International Airport,Kerman,IR,IR-08,30.271276,56.949692,large
KET,Kengtung Airport,Kengtung,MM,MM-17,21.301599502563477,99.63600158691406,medium
KEW,Keewaywin Airport,Keewaywin,CA,CA-ON,52.9911,-92.836403,small
KFG,Kalkgurung Airport,,AU,AU-NT,-17.431900024414062,130.80799865722656,small
KFP,False Pass Airport,False Pass,US,US-AK,54.84751,-163.407168,small
KFS,Kastamonu Airport,Kastamonu,TR,TR-37,41.314201,33.795799,medium
KGA,Kananga Airport,Kananga,CD,CD-KC,-5.90005,22.4692,medium
KGC,Kingscote Airport,,AU,AU-SA,-35.71390151977539,137.52099609375,medium
KGD,Khrabrovo Airport,Kaliningrad,RU,RU-KGD,54.89161,20.598559,large
KGE,Kaghau Airport,Kagau Island,SB,SB-CH,-7.3305,157.585,small
KGF,Sary-Arka Airport,Karaganda,KZ,KZ-KAR,49.670799,73.334396,large
KGI,Kalgoorlie Boulder Airport,Broadwood,AU,AU-WA,-30.791543,121.464586,medium
KGK,Koliganek Airport,Koliganek,US,US-AK,59.726600647,-157.259002686,small
KGL,Kigali International Airport,Kigali,RW,RW-01,-1.96863,30.1395,large
KGP,Kogalym International Airport,Kogalym,RU,RU-KHM,62.190399169921875,74.53379821777344,medium
KGS,"Kos International Airport ""Ippokratis""",Kos Island,GR,GR-L,36.794523,27.09115,large
KGT,Kangding Airport,Garzê (Kangding),CN,CN-51,30.142464,101.73872,medium
KGX,Grayling Airport,Grayling,US,US-AK,62.895187,-160.066289,small
KHD,Khoram Abad Airport,,IR,IR-15,33.43539810180664,48.282901763916016,medium
KHE,Kherson International Airport,Kherson,UA,UA-65,46.6758,32.506401,medium
KHG,Kashgar Laining International Airport,Kashgar,CN,CN-65,39.542273,76.02023,large
KHH,Kaohsiung International Airport,Kaohsiung (Xiaogang),TW,TW-KHH,22.577101,120.349998,large
KHI,Jinnah International Airport,Karachi,PK,PK-SD,24.9065,67.160797,large
KHK,Khark Airport,Khark,IR,IR-18,29.260503,50.322193,medium
KHM,Kanti Airport,Kanti,MM,MM-01,25.9883,95.6744,small
KHN,Nanchang Changbei International Airport,Nanchang,CN,CN-36,28.864815,115.90271,large
KHS,Khasab Airport,Khasab,OM,OM-MU,26.171,56.240601,medium
KHT,Khost International Airport,Khost,AF,AF-KHO,33.284605,69.80734,medium
KHV,Khabarovsk Novy Airport,Khabarovsk,RU,RU-KHA,48.528338,135.188588,medium
KHX,Savannah Airstrip,Kihihi,UG,UG-W,-0.7165,29.6997,medium
KHZ,Kauehi Airport,Kauehi,PF,PF-U-A,-15.780622,-145.128443,small
KIE,Aropa Airport,Kieta,PG,PG-NSB,-6.305727,155.728249,small
KIF,Kingfisher Lake Airport,Kingfisher Lake,CA,CA-ON,53.01250076293945,-89.85530090332031,small
KIH,Kish International Airport,Kish Island,IR,IR-22,26.525427,53.980462,large
KIJ,Niigata Airport,Niigata,JP,JP-15,37.954166,139.112189,large
KIK,Kirkuk International Airport,Kirkuk,IQ,IQ-TS,35.469501,44.3489,large
KIM,Kimberley Airport,Kimberley,ZA,ZA-NC,-28.805401,24.764872,large
KIN,Norman Manley International Airport,Kingston,JM,JM-01,17.935699462890625,-76.7874984741211,large
KIO,Kili Airport,Kili Island,MH,MH-KIL,5.64386,169.124586,small
KIR,Kerry Airport,Farranfore,IE,IE-KY,52.180901,-9.52378,medium
KIS,Kisumu International Airport,Kisumu,KE,KE-42,-0.086139,34.728901,large
KIT,Kithira Airport,Kithira Island,GR,GR-I,36.273978,23.016719,small
KIX,Kansai International Airport,Osaka,JP,JP-27,34.427299,135.244003,large
KJA,Krasnoyarsk International Airport,Krasnoyarsk,RU,RU-KYA,56.175743,92.485788,large
KJB,Kurnool Airport,Orvakal,IN,IN-AP,15.716288,78.16923,medium
KJH,Kaili Huangping Airport,Kaili  (Huangping),CN,CN-52,26.972,107.988,medium
KJI,Burqin Kanas Airport,Burqin,CN,CN-65,48.2223,86.9959,medium
KJT,Kertajati International Airport,Kertajati,ID,ID-JB,-6.647384,108.165561,medium
KKA,Koyuk Alfred Adams Airport,Koyuk,US,US-AK,64.939499,-161.154007,small
KKC,Khon Kaen Airport,Khon Kaen,TH,TH-40,16.466600418099997,102.783996582,medium
KKE,Kerikeri Airport,Kerikeri,NZ,NZ-NTL,-35.259148,173.913317,medium
KKH,Kongiganak Airport,Kongiganak,US,US-AK,59.9608,-162.880997,small
KKI,Akiachak Airport,Akiachak,US,US-AK,60.913809,-161.493329,small
KKJ,Kitakyushu Airport,Kitakyushu,JP,JP-40,33.845901,131.035004,large
KKN,"Kirkenes Airport, Høybuktmoen",Kirkenes,NO,NO-56,69.7258,29.8913,medium
KKR,Kaukura Airport,Raitahiti,PF,PF-U-A,-15.6633,-146.884995,medium
KKS,Kashan Airport,Kashan,IR,IR-10,33.895302,51.577,medium
KKW,Kikwit Airport,Kikwit,CD,CD-KL,-5.03577,18.785601,medium
KKX,Kikai Airport,Kikai,JP,JP-46,28.321300506599997,129.927993774,medium
KLG,Kalskag Airport,Kalskag,US,US-AK,61.53630065917969,-160.34100341796875,small
KLH,Kolhapur Airport,Kolhapur,IN,IN-MM,16.6647,74.289398,medium
KLN,Larsen Bay Airport,Larsen Bay,US,US-AK,57.53516,-153.976455,small
KLO,Kalibo International Airport,Kalibo,PH,PH-AKL,11.6794,122.375999,large
KLP,Seruyan Kuala Pembuang Airport,Seruyan,ID,ID-KT,-3.376062,112.536521,small
KLR,Kalmar Airport,Kalmar,SE,SE-H,56.685501,16.2876,medium
KLU,Klagenfurt Airport,Klagenfurt am Wörthersee,AT,AT-2,46.642502,14.3377,large
KLV,Karlovy Vary Airport,Karlovy Vary,CZ,CZ-KA,50.202999,12.915,large
KLW,Klawock Airport,Klawock,US,US-AK,55.579201,-133.076004,medium
KLX,Kalamata Airport,Kalamata,GR,GR-J,37.06829833984375,22.02549934387207,medium
KMA,Kerema Airport,Kerema,PG,PG-GPK,-7.96361017227,145.770996094,medium
